CVE-2024-33601	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33601
CVE-2024-33602	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u7	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-33602
CVE-2025-0395	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u10	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-0395
CVE-2025-8058	libc6-dev	2.36-9+deb12u1	2.36-9+deb12u13	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-8058
CVE-2010-4756	libc6-dev	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2010-4756
CVE-2018-20796	libc6-dev	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2018-20796
CVE-2019-1010022	libc6-dev	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010022
CVE-2019-1010023	libc6-dev	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010023
CVE-2019-1010024	libc6-dev	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010024
CVE-2019-1010025	libc6-dev	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-1010025
CVE-2019-9192	libc6-dev	2.36-9+deb12u1		LOW	https://avd.aquasec.com/nvd/cve-2019-9192
CVE-2025-1390	libcap2	1:2.66-4	1:2.66-4+deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-1390
CVE-2025-10148	libcurl4	7.88.1-10+deb12u14		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-10148
CVE-2025-9086	libcurl4	7.88.1-10+deb12u14		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-9086
CVE-2024-2379	libcurl4	7.88.1-10+deb12u14		LOW	https://avd.aquasec.com/nvd/cve-2024-2379
CVE-2025-0725	libcurl4	7.88.1-10+deb12u14		LOW	https://avd.aquasec.com/nvd/cve-2025-0725
CVE-2024-45491	libexpat1	2.5.0-1	2.5.0-1+deb12u1	CRITICAL	https://avd.aquasec.com/nvd/cve-2024-45491
CVE-2024-45492	libexpat1	2.5.0-1	2.5.0-1+deb12u1	CRITICAL	https://avd.aquasec.com/nvd/cve-2024-45492
CVE-2023-52425	libexpat1	2.5.0-1	2.5.0-1+deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2023-52425
CVE-2024-45490	libexpat1	2.5.0-1	2.5.0-1+deb12u1	HIGH	https://avd.aquasec.com/nvd/cve-2024-45490
CVE-2024-8176	libexpat1	2.5.0-1	2.5.0-1+deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2024-8176
CVE-2025-59375	libexpat1	2.5.0-1		HIGH	https://avd.aquasec.com/nvd/cve-2025-59375
CVE-2024-50602	libexpat1	2.5.0-1	2.5.0-1+deb12u2	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-50602
CVE-2023-52426	libexpat1	2.5.0-1		LOW	https://avd.aquasec.com/nvd/cve-2023-52426
CVE-2024-28757	libexpat1	2.5.0-1		LOW	https://avd.aquasec.com/nvd/cve-2024-28757
CVE-2022-27943	libgcc-s1	12.2.0-14		LOW	https://avd.aquasec.com/nvd/cve-2022-27943
CVE-2023-4039	libgcc-s1	12.2.0-14	12.2.0-14+deb12u1	LOW	https://avd.aquasec.com/nvd/cve-2023-4039
CVE-2018-6829	libgcrypt20	1.10.1-3		LOW	https://avd.aquasec.com/nvd/cve-2018-6829
CVE-2024-2236	libgcrypt20	1.10.1-3		LOW	https://avd.aquasec.com/nvd/cve-2024-2236
CVE-2024-0553	libgnutls30	3.7.9-2	3.7.9-2+deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2024-0553
CVE-2024-0567	libgnutls30	3.7.9-2	3.7.9-2+deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2024-0567
CVE-2025-32988	libgnutls30	3.7.9-2	3.7.9-2+deb12u5	HIGH	https://avd.aquasec.com/nvd/cve-2025-32988
CVE-2025-32990	libgnutls30	3.7.9-2	3.7.9-2+deb12u5	HIGH	https://avd.aquasec.com/nvd/cve-2025-32990
CVE-2023-5981	libgnutls30	3.7.9-2	3.7.9-2+deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-5981
CVE-2024-12243	libgnutls30	3.7.9-2	3.7.9-2+deb12u4	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-12243
CVE-2024-28834	libgnutls30	3.7.9-2	3.7.9-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-28834
CVE-2024-28835	libgnutls30	3.7.9-2	3.7.9-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-28835
CVE-2025-32989	libgnutls30	3.7.9-2	3.7.9-2+deb12u5	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-32989
CVE-2025-6395	libgnutls30	3.7.9-2	3.7.9-2+deb12u5	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-6395
CVE-2011-3389	libgnutls30	3.7.9-2		LOW	https://avd.aquasec.com/nvd/cve-2011-3389
CVE-2024-37371	libgssapi-krb5-2	1.20.1-2	1.20.1-2+deb12u2	CRITICAL	https://avd.aquasec.com/nvd/cve-2024-37371
CVE-2024-37370	libgssapi-krb5-2	1.20.1-2	1.20.1-2+deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2024-37370
CVE-2023-36054	libgssapi-krb5-2	1.20.1-2	1.20.1-2+deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-36054
CVE-2024-26462	libgssapi-krb5-2	1.20.1-2	1.20.1-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-26462
CVE-2025-24528	libgssapi-krb5-2	1.20.1-2	1.20.1-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-24528
CVE-2025-3576	libgssapi-krb5-2	1.20.1-2	1.20.1-2+deb12u4	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-3576
CVE-2018-5709	libgssapi-krb5-2	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2018-5709
CVE-2024-26458	libgssapi-krb5-2	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2024-26458
CVE-2024-26461	libgssapi-krb5-2	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2024-26461
CVE-2024-37371	libk5crypto3	1.20.1-2	1.20.1-2+deb12u2	CRITICAL	https://avd.aquasec.com/nvd/cve-2024-37371
CVE-2024-37370	libk5crypto3	1.20.1-2	1.20.1-2+deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2024-37370
CVE-2023-36054	libk5crypto3	1.20.1-2	1.20.1-2+deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-36054
CVE-2024-26462	libk5crypto3	1.20.1-2	1.20.1-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-26462
CVE-2025-24528	libk5crypto3	1.20.1-2	1.20.1-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-24528
CVE-2025-3576	libk5crypto3	1.20.1-2	1.20.1-2+deb12u4	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-3576
CVE-2018-5709	libk5crypto3	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2018-5709
CVE-2024-26458	libk5crypto3	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2024-26458
CVE-2024-26461	libk5crypto3	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2024-26461
CVE-2024-37371	libkrb5-3	1.20.1-2	1.20.1-2+deb12u2	CRITICAL	https://avd.aquasec.com/nvd/cve-2024-37371
CVE-2024-37370	libkrb5-3	1.20.1-2	1.20.1-2+deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2024-37370
CVE-2023-36054	libkrb5-3	1.20.1-2	1.20.1-2+deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-36054
CVE-2024-26462	libkrb5-3	1.20.1-2	1.20.1-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-26462
CVE-2025-24528	libkrb5-3	1.20.1-2	1.20.1-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-24528
CVE-2025-3576	libkrb5-3	1.20.1-2	1.20.1-2+deb12u4	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-3576
CVE-2018-5709	libkrb5-3	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2018-5709
CVE-2024-26458	libkrb5-3	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2024-26458
CVE-2024-26461	libkrb5-3	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2024-26461
CVE-2024-37371	libkrb5support0	1.20.1-2	1.20.1-2+deb12u2	CRITICAL	https://avd.aquasec.com/nvd/cve-2024-37371
CVE-2024-37370	libkrb5support0	1.20.1-2	1.20.1-2+deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2024-37370
CVE-2023-36054	libkrb5support0	1.20.1-2	1.20.1-2+deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-36054
CVE-2024-26462	libkrb5support0	1.20.1-2	1.20.1-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-26462
CVE-2025-24528	libkrb5support0	1.20.1-2	1.20.1-2+deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-24528
CVE-2025-3576	libkrb5support0	1.20.1-2	1.20.1-2+deb12u4	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-3576
CVE-2018-5709	libkrb5support0	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2018-5709
CVE-2024-26458	libkrb5support0	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2024-26458
CVE-2024-26461	libkrb5support0	1.20.1-2		LOW	https://avd.aquasec.com/nvd/cve-2024-26461
CVE-2023-2953	libldap-2.5-0	2.5.13+dfsg-5		HIGH	https://avd.aquasec.com/nvd/cve-2023-2953
CVE-2015-3276	libldap-2.5-0	2.5.13+dfsg-5		LOW	https://avd.aquasec.com/nvd/cve-2015-3276
CVE-2017-14159	libldap-2.5-0	2.5.13+dfsg-5		LOW	https://avd.aquasec.com/nvd/cve-2017-14159
CVE-2017-17740	libldap-2.5-0	2.5.13+dfsg-5		LOW	https://avd.aquasec.com/nvd/cve-2017-17740
CVE-2020-15719	libldap-2.5-0	2.5.13+dfsg-5		LOW	https://avd.aquasec.com/nvd/cve-2020-15719
CVE-2025-31115	liblzma5	5.4.1-0.2	5.4.1-1	HIGH	https://avd.aquasec.com/nvd/cve-2025-31115
CVE-2024-28085	libmount1	2.38.1-5+b1	2.38.1-5+deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-28085
CVE-2022-0563	libmount1	2.38.1-5+b1		LOW	https://avd.aquasec.com/nvd/cve-2022-0563
CVE-2023-50495	libncursesw6	6.4-4		MEDIUM	https://avd.aquasec.com/nvd/cve-2023-50495
CVE-2025-6141	libncursesw6	6.4-4		LOW	https://avd.aquasec.com/nvd/cve-2025-6141
CVE-2025-6020	libpam-modules	1.5.2-6		HIGH	https://avd.aquasec.com/nvd/cve-2025-6020
CVE-2024-10041	libpam-modules	1.5.2-6		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-10041
CVE-2024-22365	libpam-modules	1.5.2-6		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-22365
CVE-2025-6020	libpam-modules-bin	1.5.2-6		HIGH	https://avd.aquasec.com/nvd/cve-2025-6020
CVE-2024-10041	libpam-modules-bin	1.5.2-6		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-10041
CVE-2024-22365	libpam-modules-bin	1.5.2-6		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-22365
CVE-2025-6020	libpam-runtime	1.5.2-6		HIGH	https://avd.aquasec.com/nvd/cve-2025-6020
CVE-2024-10041	libpam-runtime	1.5.2-6		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-10041
CVE-2024-22365	libpam-runtime	1.5.2-6		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-22365
CVE-2025-6020	libpam0g	1.5.2-6		HIGH	https://avd.aquasec.com/nvd/cve-2025-6020
CVE-2024-10041	libpam0g	1.5.2-6		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-10041
CVE-2024-22365	libpam0g	1.5.2-6		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-22365
CVE-2011-4116	libperl5.36	5.36.0-7+deb12u3		LOW	https://avd.aquasec.com/nvd/cve-2011-4116
CVE-2023-31486	libperl5.36	5.36.0-7+deb12u3		LOW	https://avd.aquasec.com/nvd/cve-2023-31486
CVE-2024-28085	libsmartcols1	2.38.1-5+b1	2.38.1-5+deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-28085
CVE-2022-0563	libsmartcols1	2.38.1-5+b1		LOW	https://avd.aquasec.com/nvd/cve-2022-0563
CVE-2025-6965	libsqlite3-0	3.40.1-2	3.40.1-2+deb12u2	CRITICAL	https://avd.aquasec.com/nvd/cve-2025-6965
CVE-2025-7458	libsqlite3-0	3.40.1-2		CRITICAL	https://avd.aquasec.com/nvd/cve-2025-7458
CVE-2023-7104	libsqlite3-0	3.40.1-2	3.40.1-2+deb12u1	HIGH	https://avd.aquasec.com/nvd/cve-2023-7104
CVE-2025-29088	libsqlite3-0	3.40.1-2		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-29088
CVE-2025-7709	libsqlite3-0	3.40.1-2		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-7709
CVE-2021-45346	libsqlite3-0	3.40.1-2		LOW	https://avd.aquasec.com/nvd/cve-2021-45346
CVE-2023-5363	libssl3	3.0.9-1	3.0.11-1~deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2023-5363
CVE-2024-6119	libssl3	3.0.9-1	3.0.14-1~deb12u2	HIGH	https://avd.aquasec.com/nvd/cve-2024-6119
CVE-2023-2975	libssl3	3.0.9-1	3.0.10-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-2975
CVE-2023-3446	libssl3	3.0.9-1	3.0.10-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-3446
CVE-2023-3817	libssl3	3.0.9-1	3.0.10-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-3817
CVE-2023-5678	libssl3	3.0.9-1	3.0.13-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-5678
CVE-2023-6129	libssl3	3.0.9-1	3.0.13-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-6129
CVE-2023-6237	libssl3	3.0.9-1	3.0.13-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2023-6237
CVE-2024-0727	libssl3	3.0.9-1	3.0.13-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-0727
CVE-2024-13176	libssl3	3.0.9-1	3.0.16-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-13176
CVE-2024-4603	libssl3	3.0.9-1	3.0.14-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-4603
CVE-2024-4741	libssl3	3.0.9-1	3.0.14-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-4741
CVE-2024-5535	libssl3	3.0.9-1	3.0.15-1~deb12u1	MEDIUM	https://avd.aquasec.com/nvd/cve-2024-5535
CVE-2025-9230	libssl3	3.0.9-1	3.0.17-1~deb12u3	MEDIUM	https://avd.aquasec.com/nvd/cve-2025-9230
CVE-2024-2511	libssl3	3.0.9-1	3.0.14-1~deb12u1	LOW	https://avd.aquasec.com/nvd/cve-2024-2511
