CVE-2024-57843	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57843
CVE-2024-57857	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57857
CVE-2024-57872	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57872
CVE-2024-57875	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57875
CVE-2024-57883	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57883
CVE-2024-57888	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57888
CVE-2024-57893	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57893
CVE-2024-57897	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57897
CVE-2024-57898	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57898
CVE-2024-57899	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57899
CVE-2024-57903	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57903
CVE-2024-57924	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57924
CVE-2024-57939	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57939
CVE-2024-57952	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57952
CVE-2024-57974	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57974
CVE-2024-57975	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57975
CVE-2024-57976	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57976
CVE-2024-57996	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-57996
CVE-2024-58012	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58012
CVE-2024-58053	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58053
CVE-2024-58089	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58089
CVE-2024-58093	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58093
CVE-2024-58094	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58094
CVE-2024-58095	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58095
CVE-2024-58096	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58096
CVE-2024-58097	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58097
CVE-2024-58098	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58098
CVE-2024-58100	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58100
CVE-2024-58237	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58237
CVE-2024-58241	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2024-58241
CVE-2025-21629	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21629
CVE-2025-21634	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21634
CVE-2025-21635	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21635
CVE-2025-21651	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21651
CVE-2025-21656	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21656
CVE-2025-21682	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21682
CVE-2025-21690	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21690
CVE-2025-21696	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21696
CVE-2025-21701	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21701
CVE-2025-21712	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21712
CVE-2025-21714	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21714
CVE-2025-21734	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21734
CVE-2025-21738	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21738
CVE-2025-21750	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21750
CVE-2025-21758	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21758
CVE-2025-21759	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21759
CVE-2025-21766	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21766
CVE-2025-21768	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21768
CVE-2025-21792	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21792
CVE-2025-21801	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21801
CVE-2025-21816	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21816
CVE-2025-21820	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21820
CVE-2025-21821	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21821
CVE-2025-21831	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21831
CVE-2025-21838	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21838
CVE-2025-21839	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21839
CVE-2025-21861	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21861
CVE-2025-21866	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21866
CVE-2025-21881	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21881
CVE-2025-21885	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21885
CVE-2025-21891	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21891
CVE-2025-21894	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21894
CVE-2025-21899	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21899
CVE-2025-21912	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21912
CVE-2025-21931	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21931
CVE-2025-21976	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21976
CVE-2025-21985	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-21985
CVE-2025-22022	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22022
CVE-2025-22028	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22028
CVE-2025-22053	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22053
CVE-2025-22057	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22057
CVE-2025-22060	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22060
CVE-2025-22071	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22071
CVE-2025-22072	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22072
CVE-2025-22073	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22073
CVE-2025-22083	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22083
CVE-2025-22090	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22090
CVE-2025-22103	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22103
CVE-2025-22107	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22107
CVE-2025-22109	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22109
CVE-2025-22125	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22125
CVE-2025-22127	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-22127
CVE-2025-23130	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-23130
CVE-2025-23131	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-23131
CVE-2025-23132	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-23132
CVE-2025-23141	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-23141
CVE-2025-23143	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-23143
CVE-2025-37742	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37742
CVE-2025-37745	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37745
CVE-2025-37758	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37758
CVE-2025-37786	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37786
CVE-2025-37798	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37798
CVE-2025-37800	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37800
CVE-2025-37801	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37801
CVE-2025-37807	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37807
CVE-2025-37819	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37819
CVE-2025-37820	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37820
CVE-2025-37830	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37830
CVE-2025-37834	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37834
CVE-2025-37842	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37842
CVE-2025-37849	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37849
CVE-2025-37852	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37852
CVE-2025-37853	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37853
CVE-2025-37856	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37856
CVE-2025-37877	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37877
CVE-2025-37879	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37879
CVE-2025-37882	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37882
CVE-2025-37883	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37883
CVE-2025-37884	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37884
CVE-2025-37911	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37911
CVE-2025-37913	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37913
CVE-2025-37915	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37915
CVE-2025-37920	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37920
CVE-2025-37923	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37923
CVE-2025-37925	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37925
CVE-2025-37927	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37927
CVE-2025-37942	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37942
CVE-2025-37949	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37949
CVE-2025-37954	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37954
CVE-2025-37958	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37958
CVE-2025-37959	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37959
CVE-2025-37961	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37961
CVE-2025-37963	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37963
CVE-2025-37967	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37967
CVE-2025-37980	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37980
CVE-2025-37990	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37990
CVE-2025-37992	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37992
CVE-2025-37994	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37994
CVE-2025-37998	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-37998
CVE-2025-38009	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38009
CVE-2025-38031	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38031
CVE-2025-38034	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38034
CVE-2025-38035	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38035
CVE-2025-38039	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38039
CVE-2025-38040	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38040
CVE-2025-38044	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38044
CVE-2025-38057	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38057
CVE-2025-38059	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38059
CVE-2025-38061	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38061
CVE-2025-38063	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38063
CVE-2025-38066	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38066
CVE-2025-38067	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38067
CVE-2025-38068	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38068
CVE-2025-38069	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38069
CVE-2025-38072	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38072
CVE-2025-38083	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38083
CVE-2025-38094	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38094
CVE-2025-38097	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38097
CVE-2025-38102	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38102
CVE-2025-38103	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38103
CVE-2025-38111	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38111
CVE-2025-38125	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38125
CVE-2025-38127	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38127
CVE-2025-38135	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38135
CVE-2025-38136	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38136
CVE-2025-38143	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38143
CVE-2025-38145	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38145
CVE-2025-38148	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38148
CVE-2025-38153	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38153
CVE-2025-38163	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38163
CVE-2025-38166	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38166
CVE-2025-38173	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38173
CVE-2025-38174	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38174
CVE-2025-38185	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38185
CVE-2025-38189	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38189
CVE-2025-38190	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38190
CVE-2025-38193	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38193
CVE-2025-38198	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38198
CVE-2025-38203	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38203
CVE-2025-38207	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38207
CVE-2025-38214	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38214
CVE-2025-38218	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38218
CVE-2025-38219	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38219
CVE-2025-38222	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38222
CVE-2025-38226	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38226
CVE-2025-38227	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38227
CVE-2025-38234	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38234
CVE-2025-38237	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38237
CVE-2025-38245	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38245
CVE-2025-38249	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38249
CVE-2025-38251	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38251
CVE-2025-38257	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38257
CVE-2025-38259	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38259
CVE-2025-38261	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38261
CVE-2025-38262	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38262
CVE-2025-38263	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38263
CVE-2025-38269	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38269
CVE-2025-38272	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38272
CVE-2025-38273	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38273
CVE-2025-38280	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38280
CVE-2025-38286	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38286
CVE-2025-38298	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38298
CVE-2025-38300	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38300
CVE-2025-38312	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38312
CVE-2025-38319	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38319
CVE-2025-38321	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38321
CVE-2025-38323	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38323
CVE-2025-38326	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38326
CVE-2025-38331	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38331
CVE-2025-38333	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38333
CVE-2025-38337	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38337
CVE-2025-38342	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38342
CVE-2025-38344	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38344
CVE-2025-38345	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38345
CVE-2025-38346	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38346
CVE-2025-38347	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38347
CVE-2025-38348	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38348
CVE-2025-38359	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38359
CVE-2025-38361	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38361
CVE-2025-38362	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38362
CVE-2025-38363	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38363
CVE-2025-38369	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38369
CVE-2025-38371	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38371
CVE-2025-38375	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38375
CVE-2025-38377	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38377
CVE-2025-38384	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38384
CVE-2025-38387	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38387
CVE-2025-38389	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38389
CVE-2025-38391	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38391
CVE-2025-38393	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38393
CVE-2025-38395	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38395
CVE-2025-38400	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38400
CVE-2025-38401	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38401
CVE-2025-38404	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38404
CVE-2025-38406	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38406
CVE-2025-38409	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38409
CVE-2025-38410	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38410
CVE-2025-38416	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38416
CVE-2025-38422	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38422
CVE-2025-38426	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38426
CVE-2025-38428	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38428
CVE-2025-38430	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38430
CVE-2025-38436	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38436
CVE-2025-38438	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38438
CVE-2025-38448	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38448
CVE-2025-38458	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38458
CVE-2025-38460	linux-libc-dev	5.10.237-1		MEDIUM	https://avd.aquasec.com/nvd/cve-2025-38460
